id,movieId,actors,characters,composer,directors,genres,imdb_title,location,plot,quote,release_date,songs,source_material,time_period,album_link
54,7d4efef6-01cf-3be5-b166-6a01267f92c5,"['Virginie Ledoyen', 'Danielle Darrieux', 'Firmine Richard', 'Catherine Deneuve', 'Emmanuelle Béart']","['Suzon', 'Mamy', 'Madame Chanel', 'Gaby', 'Louise']",Unknown,['François Ozon'],"['Comedy', 'Crime', 'Musical', 'Romance']",8 Women,['France'],"['A man is murdered in an isolated chalet, and the eight female residents are all suspects; their secrets are revealed as they try to determine who is guilty.', ""One morning at an isolated mansion in the snowy countryside of 1950s France, a family is gathered for the holiday season. But there will be no celebration at all because their beloved patriarch has been murdered! The killer can only be one of the eight women closest to the man of the house. Was it his powerful wife? His spinster sister-in-law? His miserly mother-in-law? Maybe the insolent chambermaid or the loyal housekeeper? Could it possibly have been one of his two young daughters? A surprise visit from the victim's chic sister sends the household into a tizzy, encouraging hysterics, exacerbating rivalries, and encompassing musical interludes. Comedic situations arise with the revelations of dark family secrets. Seduction dances with betrayal. The mystery of the female psyche is revealed. There are eight women and each is a suspect. Each has a motive. Each has a secret. Beautiful, tempestuous, intelligent, sensual, and dangerous...one of them is guilty. Which one is it?—Anthony Pereyra <hypersonic91@yahoo.com>"", ""In a home in the snowy French countryside, an industrialist has been murdered. There are eight suspects, all women: his wife, Gaby; their two daughters, Suzon and Catherine; Gaby's neurotic sister, Augustine, and greedy mother; the industrialist's floozy sister, Pierrette; the cook, Chanel, and the new maid, Louise. The phone is dead, the car has been damaged, and the house is isolated because of a snowstorm. So it's up to these eight women to discover who among them is the murder, as well as uncover various hidden secrets from each other that include greed, jealousy, pregnancies, adultery, theft, hidden love, and, perhaps even, murder.—Will"", 'One morning the industrialist Marcel is found stabbed in his room. Eight women are his potential murderers: His wife Gaby, his daughters Suzon and Catherine, his mother-in-law Mamy, his sister-in-law Augustine, his sister Pierette, the cook Chanel and the maid Louise. The house is isolated in a snowstorm, the phone is dead and one of them has to be the culprit. Mutual suspicions reveal the various secrets in their lives.—Moritz Muehlenhoff <jmm@inutil.org>']","...a travs de la cancin, los personajes hablan de su verdadero sentir o de su estado de nimo, un monlogo profundo pero en pleno toque cmico...",2002,"[""Papa t'es plus dans le coup"", 'Message personnel', 'A quoi sert de vivre libre', 'Mon amour, mon ami', 'Pour ne pas vivre seul', 'Pile ou face', 'Toi Jamais', ""Il n'y a pas d'amour heureux""]",Unknown,1950s,
55,4f2db596-18fd-3c95-b438-ea690250d2bc,"['Mark McKinney', 'Isabella Rossellini', 'Maria de Medeiros', 'David Fox', 'Ross McMillan']","['Chester Kent', 'Lady Helen Port-Huntley', 'Narcissa', 'Fyodor Kent', 'Roderick Kent / Gravillo the Great']",Unknown,['Guy Maddin'],"['Comedy', 'Musical']",The Saddest Music in the World,"['Winnipeg', 'Canada']","['A musical of sorts set in Winnipeg during the Great Depression, where a beer baroness organizes a contest to find the saddest music in the world. Musicians from around the world descend on the city to try and win the $25,000 prize.', ""It's the winter of 1933 in Winnipeg. In honor of Winnipeg being named the sorrow capital of the world for the Depression era for the fourth year running by the London Times, Lady Helen Port-Huntley, the legless owner of Winnipeg's Port-Huntley Beer, is hosting and judging a contest to see which nation has the saddest music in the world, the winner to take home a $25,000 prize. Seeing as to the current Prohibition in the United States, Lady Port-Huntley has ulterior motives for the contest. Father and son, streetcar conductor Fyodor Kent and New York based musical producer Chester Kent, who both have a past connection to Lady Port-Huntley (Fyodor, a WWI veteran and former doctor, has fashioned for her an unusual pair of artificial legs apropos to her business), want to represent Canada and the United States respectively in the contest. Despite Lady Port-Huntley's hatred for the Kent's, she does allow them to do so if only to advance her own priorities. As the contest takes place, the Kents, who also include Fyodor's other son/Chester's brother, Roderick Kent (who wants to represent Serbia in the contest, as his missing wife is Serbian), deal with their collective sorrow and family dysfunction, the latter issue which involves Chester's current girlfriend, an amnesiac named Narcissa.—Huggo"", 'A sort-of musical set in Winnipeg during the Great Depression, where a beer baroness organizes a contest to find the saddest music in the world. Musicians from around the world descend on the city to try and win first place - a $25,000 prize.—Anonymous', 'In 1933, in Winnipeg during the American Great Depression, the legless baroness of beer industry, Lady Helen Port-Huntley (Isabella Rossellini), promotes a contest to choose the saddest music in the world and find where the real drinkers are. People come from all parts of the world, including her former lover Chester Kent (Marc McKinney) representing USA with the nymphomaniac amnesic Narcissa (Maria de Medeiros); his brother, who misses his dead son and his vanishing wife, Roderick Kent / Gravillo the Great (Ross McMillan), representing Serbia; and his father and the man who sever her legs in a car accident, Fyodor Kent (David Fox). During the competition, Roderick finds his wife. During the competition, Roderick finds his missing wife.—Claudio Carvalho, Rio de Janeiro, Brazil']","That the actors manage to find resonance amid this romantic-musical-comedy chaos is a minor miracle, but their complex interrelationships actually mean something.",2003,['Unknown'],Unknown,Great Depression era,
56,0199c2ac-1023-367e-8f58-ff256dc090fc,"['Tim Curry', 'Susan Sarandon', 'Barry Bostwick', ""Richard O'Brien"", 'Patricia Quinn']","['Dr. Frank-N-Furter - A Scientist', 'Janet Weiss - A Heroine', 'Brad Majors - A Hero', 'Riff Raff - A Handyman', 'Magenta - A Domestic']",Unknown,['Jim Sharman'],"['Comedy', 'Horror', 'Musical']",The Rocky Horror Picture Show,['Transylvania'],"['A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.', ""On a wild and rain-swept late-November evening, somewhere at an empty stretch of road outside Ohio's merry Denton, blissfully-affianced, prudish, boringly-innocent young pair Brad Majors (Barry Bostwick) and Janet Weiss (Susan Sarandon) find themselves stranded on their way to visit an ex-tutor. Instead, the couple will inadvertently unearth the cross-dressing Dr. Frank-N-Furter's (Tim Curry's) spooky lair of inexhaustible oddities, just in time to partake in the out-of-this-world mad scientist's proud unveiling of his latest, delightfully extravagant, most daring creation: the ultimate male and the perfect sex symbol: the flaxen-haired Rocky Horror (Peter Hinwood). But, little by little, as the effervescent transgressive force gobbles up whole the unsuspecting visitors of the night, Brad and Janet slowly begin to embrace the potent fascinations of seduction, while an idolized Rocky roams free in the mansion. Who can interrupt man's union with the absolute pleasure?—Nick Riganas"", ""On a dark and stormy November evening, newly engaged innocents Brad Majors and Janet Weiss are driving from their Denton hometown to visit their former high school science teacher and now friend, Dr. Everett Scott. Along the way, they face car trouble, and find an isolated mansion where they hope to be able to use the telephone to call for road service. Instead of getting in, getting help and leaving quickly to get on their way as is their hope, Brad and Janet get caught up in the goings-on at the mansion of its master, a transvestite scientist, Dr. Frank-N-Furter, who this evening generally favors panties and bustiers. Beyond the annual Transylvanian Convention ball taking place, they also become privy to Dr. Furter's private unveiling of her latest scientific project. If they could speak to Dr. Scott, they would further learn the bigger secret kept by Dr. Furter and her closest associates. If Brad and Janet are able to make it out of the diabolic lair that is Dr. Furter's mansion alive, they may be forever changed from their innocent selves by the experience.—Huggo"", ""While driving home on a rainy night, strait-laced lovebirds Brad Majors (Barry Bostwick) and Janet Weiss (Susan Sarandon) end up by chance at the castle of one Dr. Frank-N-Furter (Tim Curry) and his bizarre entourage and find that he's having a party. This is no ordinary party, no ordinary night. This is the unveiling of the doctor's latest creation: Rocky Horror (Peter Hinwood), a man-made Adonis that will give absolute pleasure. Over the course of the night, Frank seduces both Brad and Janet, Janet and Rocky become Biblically involved, and Dr. Everett V. Scott (Jonathan Adams) arrives looking for his nephew Eddie (Meat Loaf) (whom Frank killed earlier in this movie). This is an exceedingly grand visual and musical camp satire of the golden days of the B-movie horror and science-fiction genres. Projected along with a musical soundtrack to give audience participation a new meaning in dimension, time, and space, this shall be a night that Brad and Janet will remember for a very long time in the sexually kinky, rock 'n roll, rock-opera world of a gender-bending scientist - and his time warped plans.—Cinema_Fan"", 'Brad Majors (Barry Bostwick) and Janet Weiss (Susan Sarandon), newly engaged, stumble onto the castle of Dr. Frank-N-Furter (Tim Curry) during a rainstorm. Taking refuge in the castle, they\'re present for the doctor\'s unveiling of his newest creation, Rocky Horror (Peter Hinwood). Over the course of the night, Frank seduces both Brad and Janet, Janet and Rocky become involved Biblically, Dr. Everett V. Scott (Jonathan Adams) arrives looking for his son Eddie (Meat Loaf) (whom Frank killed earlier in this movie), and the guests discover that Frank is actually an alien (a transvestite from the planet Transsexual in the galaxy Transylvania) who\'s succeeded in creating the Sonic Transducer, ""an audio-vibratory physiomolecular transport device"" capable of ""breaking down solid matter and then projecting it through space and, who knows, perhaps even time itself.""—Leo']","So if you've been searching for the way home to Transylvania or are merely curious about perusing a weekend excursion, this show is your winning ticket.",1975,['Unknown'],Unknown,contemporary 1970s,https://open.spotify.com/album/4QviryaneolcRmDB57SLco
57,13a360c0-08ec-316d-afd0-10e6bc016ae5,"['Bing Crosby', 'Danny Kaye', 'Rosemary Clooney', 'Vera-Ellen', 'Dean Jagger']","['Bob Wallace', 'Phil Davis', 'Betty Haynes', 'Judy Haynes', 'Major General Thomas F. Waverly']",Unknown,['Michael Curtiz'],"['Comedy', 'Musical', 'Romance']",White Christmas,"['Vermont', 'USA']","['A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.', 'Having left the Army following W.W.II, Bob Wallace and Phil Davis team up to become a top song-and-dance act. Davis plays matchmaker and introduces Wallace to a pair of beautiful sisters (Betty and Judy) who also have a song-and-dance act. When Betty and Judy travel to a Vermont lodge to perform a Christmas show, Wallace and Davis follow, only to find their former commander, General Waverly, as the lodge owner. A series of romantic mix-ups ensue as the performers try to help the General.—Norman Cook <cook@ssdgwy.mdc.com>', ""Wallace & Davis - Bob and Phil respectively - is a famed Broadway act. When Bob and Phil met while in the same platoon under the command of tough on the surface but kindly underneath Major General Thomas F. Waverly in WWII, Bob was already a famous solo act, but Phil, who saved Bob's life, used that to convince Bob to add him, then an unknown, to his act. Bob is all work, knowing that dating showgirls is not the means to a lasting romantic life, while Phil wants Bob to lighten up if only to get Bob out of his constant hair. On their travels just before Christmas, they meet The Haynes Sisters - Betty and Judy - an up and coming club act, and sisters of another of their platoon mates. Betty is the mother hen, while Judy does whatever she needs to for them to gain a little edge in the business. Bob attracted to Betty and Phil attracted to Judy, Bob and Phil decide to follow Betty and Judy to the Columbia Inn in Pinetree, Vermont, a ski resort where the sisters are performing for the holidays, rather than their original plan to head back to New York to rehearse their latest show. Unknown to Bob and Phil, the Columbia Inn is owned by a now retired General Waverly, who sunk his life savings into the Inn. He risks losing it all because in America's winter wonderland, there is currently no snow and thus no paying guests. To help the General for all he did for them while in the army, Bob and Phil decide at great expense to themselves to bring their entire show from New York to the Inn, which they believe will bring in the guests regardless of the lack of snow. Adding Betty and Judy to the show, Bob and Phil start to seriously fall for the two sisters. But a happy ending for Bob and Betty is threatened by a misunderstanding, which is further complicated by meddling Phil and Judy, who just want to see their partner and sister respectively in a happily ever after.—Huggo"", ""After World War II, song and dance men Bob Wallace and Phil Davis form a successful partnership, eventually becoming top Broadway producers. Bob agrees to take in a nightclub act by the Haynes sisters, Betty and Judy, as a favor, so he thinks, for their brother who served with Bob and Phil in the war. Phil has always been trying to get Bob interested in a girl, usually one in the show, but when he realizes that Bob is smitten with Betty, he arranges to accompany them to their show at a small Vermont Inn. Imagine their surprise when they learn that their old commanding officer, Major General Tom Waverley, is the owner. He's sunk his savings and his pension into the venture but it has yet to snow and it looks like he's on the verge of bankruptcy. They come up with a plan to help the General out, but a misunderstanding leads to a rift between Bob and Betty, leaving it to Phil and Judy to try and get them back together.—garykmcd""]","There have been few song and dance stars in cinematic history more universally loved that Bing Crosby and Danny Kaye, so to see them come together in this Christmas classic is a real treat.",1954,['Unknown'],Unknown,post-World War II,
58,7f354b36-1635-38dc-ab74-fdd1214a9099,"['Michael Caine', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson', 'Frank Oz']","['Scrooge', 'The Great Gonzo / Robert Marley / Bunsen Honeydew / Betina Cratchit / Rat / Zoot', 'Rizzo the Rat / Bean Bunny / Kermit the Frog / Beaker / Belinda Cratchit / Beetle / Lips / Pig Gentleman', 'Tiny Tim Cratchit / Jacob Marley / Ghost of Christmas Present / Lew Zealand / Ma Bear / Mouse / Mr. Applegate / Penguin / Pig Gentleman / Pops / Rat', 'Miss Piggy / Fozzie Bear / Sam Eagle / Animal / George the Janitor / Horse and Carriage Driver / Vegetable Salesman']",Unknown,['Brian Henson'],"['Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",The Muppet Christmas Carol,['London'],"['The Muppets put their spin on the tale of an elder, Christmas-hating miser who is visited by spirits who foretell his future and share secrets from his past and present, which helps change his view on life.', 'A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present, and future.—Murray Chapman <muzzle@cs.uq.oz.au>', 'Tis the season for love, laughter and one of the most cherished stories of all time. Join Kermit the Frog, Miss Piggy and all the hilarious Muppets in this merry, magical version of Charles Dickens\' classic tale. Michael Caine gives a performance that\'s anything but ""bah, humbug!"" as greedy, penny-pinching Ebenezer Scrooge. One fateful Christmas Eve, Scrooge is visited by the Ghosts of Christmas Past, Present and Future. Together with kind, humble Bob Cratchit (Kermit the Frog) and his family, these Spirits open Scrooge\'s eyes --- and his heart --- to the true meaning of Christmas.—Disney+']","Like all the Muppet movies, this one is a musical, with original songs by Paul Williams (my favorite is the early chain-rattling duet by the Marley brothers). It could have done with a few more songs than it has.",1992,"['BMG Studios, New York Citywide', 'Sony Scoring Stage, Culver City', 'BMG Studios, New York Citywide', 'Sony Scoring Stage, Culver City']",Novel by Charles Dickens with,Victorian era,
59,ef98f8bd-8a7b-33fe-8867-04711d2b3843,"['Edward Norton', 'Drew Barrymore', 'Diva Gray', 'Ami Almendral', 'Madeline Balmaceda']","['Holden', 'Skylar', 'Nanny', 'Nanny', 'Nanny']",Unknown,['Woody Allen'],"['Comedy', 'Musical', 'Romance']",Everyone Says I Love You,['New York'],"['A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.', 'Holden and Skylar are in love. Skylar lives with a large extended family in Manhattan. Her parents, Bob and Steffi, have been married for many years. Joe, a friend of theirs, has a daughter, DJ, with Steffi. After yet another relationship, Joe is alone again. He flees to Venice, where he meets Von, and makes her believe that he is the man of her dreams. However, their happiness is fake all the way, and Von returns to her husband. Steffi spends her time in philanthropy, and manages to break up Skylar and Holden by introducing Skylar to ex-con Charles Ferry.—<THURESON@HEM.PASSAGEN.SE>', 'Djuna Berlin - D.J. to most that know her - serves as the narrator of the current stories associated with the ultra-wealthy, ultra-liberal and all-inclusive Park Avenue household in which she lives, which was formed by the marriage of her mother Steffi, always working on one cause or another, and Bob Dandridge, a lawyer. The one current blight in the house is Bob\'s son from his first marriage, Scott Dandridge, who has recently begun to espouse ultra-conservative philosophies and politics. Steffi and Bob\'s two offspring together, mid-teens Lane Dandridge and Laura Dandridge, are like two peas in a pod, which may become a problem in they both liking the same boy they see around in the neighborhood. Skylar Dandridge, Bob\'s other offspring from his first marriage, is in love with Holden Spence, who works in Bob\'s firm. Holden, who has no sense of what it means to be romantic, asks for D.J.\'s help in devising a memorable marriage proposal to Skylar. Skylar, who is a bit of a neophyte when it comes to love, may believe there are other things out there besides staid Holden, especially as Steffi exposes the household to the down and out through her philanthropy. D.J. tells herself she doesn\'t see getting married like Skylar as she goes in and out of one pseudo-serious relationship after another. One other person D.J. talks about is her ""real"" father, Steffi\'s first husband, Paris-based writer Joe Berlin, who both Steffi and Bob consider a good friend. Joe is reeling from his latest breakup with a woman named Giselle, he bemoaning how his relationships never work. D.J. believes the woman to who Joe has recently been attracted to from afar would be the perfect woman for him based on inside information D.J. has about her which she feeds to her father to play upon the woman\'s deepest fantasies. The fact that she is married is inconsequential, at least in this situation.—Huggo', ""A family of rich liberal Upper East Siders are involved in the lessons of life as though it were a musical from the 1930's. The extended family of liberal lawyer Bob includes a do-gooder wife, daughters, son, grandfather, German maid, stepdaughter and even the ex-husband. While the story concerns love and engagements, a number of scenes are set in music to the traditions of the old musicals where lines would lead into songs and dances.—Tony Fontana <tony.fontana@spacebbs.com>""]","Styled as a romantic confection, Everyone Says I Love You is, in fact, steeped in an unacknowledged middle-aged sadness that leaks from the writer-director and saps the energies of his cast.",1996,['Unknown'],Unknown,1990s,https://open.spotify.com/playlist/28bUq0UpfvtbYjkkCGJoF3
60,e99464c6-aa79-3dbd-ae45-dd111b355f7c,"['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl']","['Danny', 'Sandy', 'Rizzo', 'Kenickie', 'Doody']",Unknown,['Randal Kleiser'],"['Comedy', 'Musical', 'Romance']",Grease,['USA'],"[""Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?"", ""A musical about teens in love in the 1950s. It's California 1958 and greaser Danny Zuko (John Travolta) and Australian Sandy Olsson (Olivia Newton-John) are in love. They spend time at the beach, and when they go back to school, what neither of them knows is that they both now attend Rydell High. Danny's the leader of the T-Birds, a group of black leather jacket-wearing greasers while Sandy hangs with the Pink Ladies, a group of pink-wearing girls led by Rizzo (Stockard Channing). When they clash at Rydell's first pep rally, Danny isn't the same Danny from the beach. They try to be like each other so they can be together.—Alex Schultz <NedSDeclassified2967>"", ""With the sun-kissed summer of 1958 nearing its end, Danny, a sweet American boy, and Sandy, a straight-laced Aussie girl, exchange vows of everlasting devotion and part ways, seemingly forever. However, an unexpected change of plans reunites the young dreamers at the bustling Rydell High for the new term; only, this year, something has changed. As once-cute Danny turns into the cocky leader of the riotous T-Birds greaser gang, having no choice but to maintain his hard-earned reputation in front of his friends and classmates, nothing can prepare him for second first impressions. Because The Pink Ladies, Rydell's high-spirited all-girl band of lipstick rebels, have planned a big surprise for the leather-clad Casanova. Is a radical transformation the only way to win Danny back?—Nick Riganas"", 'In a high school, a young female and a young male who dance and sing in the curriculums of school fall in love and try to do their best to help each other finish high school. They both try to hang out with each other outside of school to advance.—RECB3', 'Sandy Olsson (Olivia Newton-John) is a goody two-shoes from Australia, Danny Zuko (John Travolta) is the head T-Bird from Rydell High School. However, when the two meet up during the summer, they fall in love. But when the summer ends, the two think they\'ll never see each other again. However, they\'re both wrong, Sandy and her parents have moved to America and she is now attending Danny\'s school. When the two discover that they attend the same school, there is a lot of debate over whether they can still be together since it\'s uncool for Danny to be in love with a ""goody goody"" like Sandy. However, the two, against all odds, manage to stay together. Then graduation comes and Sandy is about to change in a way no one expected.—x_baby angel']","Grease is a crummy, crudely put-together movie -- Kleiser's camera doesn't swing, the action doesn't flow, the big set pieces look like they were shot on a high school stage.",1978,"Summer Nights', 'Greased Lightnin', 'Hopelessly Devoted to You', 'You’re the One That I Want', 'We Go Together']",Unknown,late 1950s,https://open.spotify.com/album/5n47Dui0H3pGpZSOxITmoq
61,fc342c1f-c4af-3c6a-9df3-945bedd71f7e,"['David Bowie', 'Jennifer Connelly', 'Toby Froud', 'Shelley Thompson', 'Christopher Malcolm']","['Jareth', 'Sarah', 'Toby', 'Stepmother', 'Father']",Unknown,['Jim Henson'],"['Adventure', 'Family', 'Fantasy', 'Musical']",Labyrinth,['Unknown'],"['Teenage Sarah journeys through a maze to save her baby brother from the Goblin King.', 'Sarah is forced by her father and her stepmother to babysit her baby stepbrother, Toby, while they are out. He does not stop crying and she wishes that he would be taken away. Out of the blue, he stops crying and when she looks for him in his crib, she learns that her wish was granted, and the Goblin King Jareth has taken him to his castle in the Goblin City in the middle of a labyrinth. Sarah repents and asks Jareth to give him back, but Jareth tells her that she has to rescue him before midnight. Soon she teams up with some allies. Will they rescue Toby in time?—Claudio Carvalho, Rio de Janeiro, Brazil', 'Sarah, a petulant adolescent living in an alluring dream world of fantasy and enchantment, finds it hard to swallow that she must babysit her baby stepbrother, Toby. So, without a second thought, she wishes goblins would take the boy away in a fit of pique. But as all-hearing ears grant her horrible wish, Sarah has a change of heart. As a result, she embarks on a dangerous rescue mission to confront the fearful Goblin King Jareth in his impenetrable maze realm. However, sneaky creatures and an eerie mystique rule the ethereal realm. Can Sarah right a wrong and save Toby before she loses him forever in the tangled labyrinth?—Nick Riganas', 'A young female must go on a journey in order to rescue her baby brother who has been kidnapped by a sinister male master of manipulation who tests her. In order to rescue her baby brother, she must successfully pass the tests and not suffer any consequences in the process.—RECB3', 'Sarah is left home alone by her father and stepmother, and she has to babysit her baby stepbrother, Toby. But he keeps crying and she, while reading him a story to make him sleep, inadvertently conjures the Goblin King Jareth from a fantasy world. He steals Toby and takes him to his castle in the middle of a labyrinth. Sarah has to rescue him before midnight.—Flavio Rizzardi <spillo@maya.dei.unpid.it>']","Great energy and creativity went into the construction, production and direction of this movie, but it doesn't have a story that does justice to the production.",1986,['Unknown'],Unknown,1980s,https://open.spotify.com/album/6cvdkUIC4IdBypl9L5Ae74
62,8a673e2f-1a19-3e27-a872-96c10df60fb2,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent', 'Richard Roxburgh']","['Satine', 'Christian', 'Toulouse-Lautrec', 'Harold Zidler', 'The Duke']",Unknown,['Baz Luhrmann'],"['Drama', 'Musical', 'Romance']",Moulin Rouge!,"['Paris', 'France']","['A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.', ""The year is 1899, and Christian, a young English writer, has come to Paris to follow the Bohemian revolution taking hold of the city's drug and prostitute infested underworld. And nowhere is the thrill of the underworld more alive than at the Moulin Rouge, a night club where the rich and poor men alike come to be entertained by the dancers, but things take a wicked turn for Christian as he starts a deadly love affair with the star courtesan of the club, Satine. But her affections are also coveted by the club's patron: the Duke. A dangerous love triangle ensues as Satine and Christian attempt to fight all odds to stay together but a force that not even love can conquer is taking its toll on Satine...—O.G."", ""Paris, France, 1899. In pursuit of the unconventional ideals of European bohemianism--Truth, Beauty, Freedom, and Love--impecunious, grieving young writer Christian leaves London and sets foot in the heartland of the Bohemian world, the charming hilltop Montmartre district. There, the wide-eyed newcomer meets Henri de Toulouse Lautrec, and just like that, Christian joins the Children of the Revolution and starts writing a spectacular show for the infamous Moulin Rouge nightclub. But when a fortunate misunderstanding leads Christian to the sweet-smelling boudoir of Satine, the cabaret's statuesque star performer and courtesan, something unexpected happens: he falls in love. However, Duke, the show's jealous patron, is not prepared to take the unforeseen complication lying down. And as a dangerous love triangle unfolds, a shocking, well-hidden secret threatens to ruin everything.—Nick Riganas"", ""Christian, a young wannabe Bohemian poet living in 1899 Paris, defies his father by joining the colorfully diverse clique inhabiting the dark, fantastical underworld of Paris' now legendary Moulin Rouge. In this seedy but glamorous haven of sex, drugs and newly-discovered electricity, the poet-innocent finds himself plunged into a passionate but ultimately tragic love affair with Satine, the club's highest paid star and the city's most famous courtesan. Their romance is played out against the infamous club - a meeting place of high life and low, where slumming aristocrats and the fashionably rich mingled with workers, artists, Bohemians, actresses and courtesans.—Sujit R. Varma"", ""In 1900, Christian, an impoverished writer who has come from England the year before, types his story: he arrived in Montmartre and fell in with Toulouse-Lautrec and Bohemians who believe in freedom, truth, beauty, and love. They want to sell a show to the Moulin Rouge, and its impresario wants a backer so he can build a proper theatre. Christian's playing a duke, who wants exclusive access to the favors of Satine, the Moulin Rouge's consumptive star. She wants to be a proper actress, so the duke's offer is fine - except that she and Christian fall in love. Can Satine keep the Duke at bay without losing his patronage, will he discover the lovers and kill Christian, and can love trump jealousy?—<jhailey@hotmail.com>""]","...the 'Star Wars' of romantic musicals, reinventing and revitalizing the genre in one gutsy burst of cinematic glam and joy.",2001,"['Lady Marmalade', 'Your Song','Come What May', 'El Tango de Roxanne', 'Elephant Love Medley']",Unknown,1890s,https://open.spotify.com/album/5cbAqQZSEgRiiNjuEHWTXc
63,7279c26f-0c70-3cd7-9d2e-aba5aaddb425,"['Tom Erhart', 'Gerald Walling', 'John Belushi', 'Walter Levine', 'Frank Oz']","['Prison Guard', 'Prison Guard', 'Joliet Jake', 'Prison Guard', 'Corrections Officer']",Unknown,['John Landis'],"['Adventure', 'Comedy', 'Crime', 'Music', 'Musical']",The Blues Brothers,['Chicago'],"['Jake Blues rejoins his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.', 'After the release of Jake Blues from prison, he and brother Elwood go to visit ""The Penguin"" (Kathleen Freeman), the last of the nuns who raised them in an orphanage. They learn the Archdiocese will stop supporting the school and will sell the place to the Education Authority. The only way to keep the place open is if the $5,000 ($17,868.41 in 2022 adjusted for inflation) tax on the property is paid within 11 days. The Blues Brothers want to help, and decide to put their blues band back together and raise the money by staging a big gig. As they set off on their ""mission from God"" they seem to make more enemies along the way. Will they manage to come up with the money in time?—Sami Al-Taher <staher2000@yahoo.com>', ""Fresh out of the slammer, Jake Blues, along with his brother Elwood, visit the Catholic home where they both grew up. They find out that it will soon shut down because of lack of funds and support. One misguided spiritual revelation later, they go in search of reuniting their old blues band and raise the $5000 to pay off the home's taxes. As they go on their way to perform in the perfect big-paying gig for the group, their adventure takes many unexpected detours and encounters with zany characters, the police, revenge-seeking militant groups, angry country singers and psychotic former girlfriends.—Marielle <msaz.movies@gmail.com>"", ""After a three-year stint at the Joliet Penitentiary, Jake Blues reunites with his brother Elwood: the other half of their small R&B band, The Blues Brothers. However, fate plays cruel tricks on people. As the siblings realise they'll have to raise $5,000 to save a Catholic orphanage, the Blues Brothers embark on a fund-raising mission from God, playing at gigs with famous friends like Aretha Franklin, Cab Calloway, and Ray Charles, among many others. But the dark forces of evil are everywhere. Now, a posse of suburban cops, a team of furious countrymen, and a bunch of avenging Nazis are after them. Are the Blues Brothers destined for glory?—Nick Riganas""]",A classic for all time!,1980,['Unknown'],Unknown,late 1970s–1980,
64,ff9369ed-2f91-3a33-97dd-c7b272bf8f6e,"['Jean Gabin', 'Françoise Arnoul', 'María Félix', 'Anna Amendola', 'Jean-Roger Caussimon']","['Henri Danglard', 'Nini', ""Lola de Castro de la Fuente de Extremadura 'La Belle Abbesse'"", 'Esther Georges', 'Baron Walter']",Unknown,['Jean Renoir'],"['Comedy', 'Drama', 'Musical', 'Romance']",French Cancan,[''Paris'],"[""This comedy drama from Jean Renoir chronicles the revival of Paris' most notorious dance as it tells the story of a theater producer who turns a humble washerwoman into a star at the Moulin Rouge."", ""Henri Danglard, proprietor of the fashionable (but bankrupt) cafe 'Le Paravent Chinois' featuring his mistress, belly-dancer Lola, goes slumming in Montmarte, circa 1890, where the then-old-fashioned cancan is still danced. There he conceives the idea of reviving the cancan as the feature of a new, more popular establishment...and meets Nini, a laundress and natural dancer whom he hopes will be the star of his new show. But a tangled maze of jealousies intervenes.—Rod Crawford <puffinus@u.washington.edu>""]",Little can prepare us for the dazzling set piece that closes the film.,1955,['Unknown'],Unknown,late 19th century,
